location,latitude,longitude
CHARI_BAGUIRMI,11.24937368412089,16.302649640523807
CHARLOTTE,13.24780731111756,-61.17413751088025
CHATHAM_ISLANDS_TERRITORY,-43.843456436072756,-176.54118059340445
CHECHNYA,43.268226266639346,45.70305971247176
CHELYABINSK,54.47492910085502,60.35606990879874
CHERKASY_OBLAST,49.25368834711368,31.42666267227507
CHERNIHIV_OBLAST,51.35404113057967,31.98334892681181
CHERNIVTSI_OBLAST,48.27383718758172,26.056670879431465
CHHATTISGARH,21.28504807933554,82.064478548601
CHIANG_MAI_PROVINCE,18.872759886809252,98.74776466364939
CHIANG_RAI_PROVINCE,19.82880314471775,99.85026165129067
CHIAPAS,16.46801284087532,-92.47987928557801
CHIAYI,23.48790209362111,120.44710679840176
CHIAYI_COUNTY,23.424320338833702,120.52844487318798
CHIBA,35.540775413968305,140.1775460468062
CHICONI,-12.819141591296722,45.113992636223934
CHIESANUOVA,43.916657049465826,12.42762348042857
CHIHUAHUA,28.79412182677907,-106.45827787941025
CHIMALTENANGO,14.662922043199757,-90.92523435681656
CHIMBORAZO,-1.9625497630344046,-78.72330798698502
CHIN,22.183464977030773,93.52489448167138
CHINANDEGA,12.854131113277532,-87.14257008958327
CHIQUIMULA,14.661127657626846,-89.4225276366347
CHIRONGUI,-12.913701867824633,45.14135629258493
CHITTAGONG,22.68546917636708,91.81001238940344
CHLEF,36.19759721907704,1.2936618853088901
CHOBE_DISTRICT,-18.531811253629087,24.835048387774368
CHOCO,5.911227529354382,-76.92823008493336
CHOISEUL,13.914042071873213,-60.91333345179809
CHOISEUL_PROVINCE,-6.972480082500954,156.87495572842857
CHOLUTECA,13.433857390169967,-87.05250155215997
CHON_BURI_PROVINCE,13.175378005530732,101.21904210740607
CHONGQING,30.02388939297901,107.86550579158772
CHONTALES,11.993364740599446,-85.17216912437752
CHRIST_CHURCH,13.094281309712635,-59.53234962958666
CHRIST_CHURCH_NICHOLA_TOWN,17.361598113602962,-62.76676862448357
CHUBUT,-43.77254002268254,-68.48804388141728
CHUKHA_DISTRICT,27.012808719773698,89.51499639415667
CHUKOTKA_AUTONOMOUS_OKRUG,66.45882868540467,114.22733050707565
CHUMPHON_PROVINCE,10.386035930469367,99.0869307828303
CHUNGCHEONGBUK_DO,36.74390335455252,127.78419095841086
CHUNGCHEONGNAM_DO,36.505379114681546,126.86038824651393
CHUQUISACA,-20.0196596574642,-64.2833210455592
CHUUK,7.446145530087094,151.8534637020106
CHUVASHIA,55.509714960735145,47.05855453590891
CHUY_REGION,42.61236630623402,74.6472298895384
CIBITOKE,-2.856512091754036,29.29017727264169
CIEGO_DE_AVILA,21.950636920162015,-78.64480817647699
CIENFUEGOS,22.127082969283023,-80.3511262225053
CITTA_DI_SAN_MARINO,43.92769306912805,12.433241370870306
CITY_OF_FREEPORT,26.53416731503456,-78.69860457809145
CIUDAD_AUTONOMA_DE_BUENOS_AIRES,-34.607938290994866,-58.44900372865226
CIUDAD_AUTONOMA_DE_CEUTA,35.88916910685634,-5.347350142313144
CLARE,52.860063764071754,-8.90202185701153
CLARENDON,18.032143178931452,-77.30808634754143
CLUJ,46.82550674011799,23.566783436691047
COAHUILA,27.33181197365051,-102.03045798640333
COCHABAMBA,-17.248951788848572,-65.66625106150883
COIMBRA,40.2198342242591,-8.34409684282219
COJEDES,9.337619252211404,-68.34956660275516
COLIMA,19.11215443860876,-103.94717569346005
COLLINES,8.140822105973763,2.198218128556088
COLON,15.638569647085292,-85.58079351667595
COLON_PROVINCE,9.180472929940601,-79.99174273401991
COLONIA,-34.15148264668559,-57.65786925639755
COLORADO,38.99877005864874,-105.54782825469705
COMARCA_EMBERA_WOUNAAN,8.48661715640301,-77.60243262067614
COMARCA_GUNA_YALA,9.1668897638114,-78.3792277735533
COMARCA_NGABE_BUGLE,8.639920324602917,-81.80184882667326
COMAYAGUA,14.634955374929834,-87.64373163320256
COMMEWIJNE,5.781018569574968,-54.85094570733827
COMMONWEALTH_OF_THE_NORTHERN_MARIANA_ISLANDS,15.193084231434225,145.753862681348
COMOE,6.1030679658503,-3.3312722530129704
COMUNITAT_VALENCIANA,39.343692557655444,-0.5497185740710924
CONAKRY,9.602009134559164,-13.578127194755991
CONCEPCION,-22.812617638189064,-57.16275327692351
CONNECTICUT,41.62595339877936,-72.75709735309286
CONSTANTA,44.298674790059806,28.265998986606277
CONSTANTINE,36.32878622766694,6.732462216161544
COPAN,14.956854905025212,-88.87338824895328
COPPERBELT,-13.133928802038755,27.90307889105934
COQUIMBO,-30.5475388825871,-70.85615047587845
CORDILLERA,-25.221373464078034,-56.97150933259646
CORDILLERA_ADMINISTRATIVE_REGION,17.292577569278926,121.06495518917936
CORDOBA,-27.891498942109326,-65.0585856257782
CORK,51.95928400712374,-8.837087194444964
CORONIE,5.632088619444249,-56.2889134088438
COROZAL,18.21549306968013,-88.36842302256956
CORRIENTES,-28.775679420038497,-57.75596056259119
CORSICA,42.0468941661308,9.079971645215544
CORTES,15.361192639082736,-88.014721748195
COTOPAXI,-0.8314924460705598,-78.85518432365689
COUVA_TABAQUITE_TALPARO,10.438122379213233,-61.33967086112818
COVA_LIMA,-9.285053985197816,125.21927211135869
COVASNA,45.938792627129516,26.03140080857116
CRETE,35.211677312392794,24.88780979013856
CROOKED_ISLAND_AND_LONG_CAY,22.736151899296555,-74.16428379759446
CROSS_RIVER,5.8993184213589664,8.559896623325367
CSONGRAD,46.41817116328602,20.25001288124485
CUANDO_CUBANGO,-16.141787405089108,19.553806479174263
CUANZA_NORTE,-8.89045334474519,14.91651921725996
CUANZA_SUL,-10.794666215896711,15.019478703302541
CUNDINAMARCA,4.751716338879483,-74.08767497802724
CUNENE,-16.50385535464238,15.627922966554976
CURACAO,12.147268613179563,-68.93578847249348
CUSCATLAN,13.836133223650727,-88.99879130258812
CUSCO,-13.17280788705392,-72.18249189601009
CUVETTE,-0.6201622203415109,15.948518492589322
CUVETTE_OUEST,0.10076016540903954,14.622503177758993
CUYUNI_MAZARUNI,6.168486942054994,-59.97362140259248
DASOGUZ_REGION,41.143452001222904,58.705426950802675
DA_NANG,16.079399726169573,108.098893174496
DAEGU,35.79801682554686,128.53165961756633
DAEJEON,36.38185532292489,127.39038154702044
DAGANA_DISTRICT,26.97939426239591,89.84528620245926
DAGESTAN,43.02680513978175,46.90734618002501
DAJABON,19.426905694872328,-71.60167428112953
DAK_LAK,12.819726228954936,108.23216707817078
DAK_NONG,12.260054506329421,107.67231493478192
DAKAHLIA,31.08283201514895,31.607792538204436
DAKAR,14.740727788204822,-17.28310942831799
DAKHLA_OUED_ED_DAHAB,22.8884459149691,-14.4589797845924
DAKHLET_NOUADHIBOU,20.457425010916527,-15.982953111903658
DALARNA,60.93115153964974,14.36033522194861
DAMAN_AND_DIU,20.402891341078753,72.861408392794
DAMASCUS_GOVERNORATE,33.51452241476445,36.28892707468859
DAMBOVITA,44.85017861561657,25.540313238161332
DAMIETTA,31.37743913636368,31.788793864511995
DAR_ES_SALAAM,-6.951555619289992,39.218513426618735
DARAA,32.85435415931807,36.244703101210455
DARKHAN_UUL,49.3616882936854,106.27429908772339
DAYKUNDI,33.682221469331274,66.25470027112569
DEBUB_REGION,14.79431911343868,38.88813037099152
DEDEDO,13.560382161203107,144.84779723888545
DEIR_EZ_ZOR,35.19018688430754,40.25711719107664
DELAWARE,38.97030171817882,-75.51185756451436
DELHI,28.641351299808733,77.13374664543197
DELTA,5.7236296525951404,6.025373429282206
DELTA_AMACURO,8.792390235802065,-61.32366674797051
DEMBENI,-12.850588916724194,45.18224480058611
DEMERARA_MAHAICA,6.469140145106331,-58.1254363427729
DENGUELE,9.586225047511208,-7.3909754468219955
DENIGOMODU,-0.5223473271367257,166.91641985124156
DENNERY,13.91340540331401,-60.966210121696314
DEPARTEMENT_DE_L'OUEST,18.52297399114279,-72.31313970023739
DEPARTEMENT_DE_LA_GRANDE_ANSE,18.44367288099178,-73.98707729449202
DEPARTEMENT_DES_NIPPES,18.403694323502126,-73.35292599206853
DEPARTEMENT_DU_NORD,19.595950401672397,-72.2836930041256
DEPARTEMENT_DU_SUD_EST,18.245500568349968,-72.36176540146445
DERNA,31.889202110592795,22.547931502776198
DEVONSHIRE,32.301986325733424,-64.7549387677083
DHAALU,2.677653557702835,72.90724282245039
DHAKA,23.806120720697827,90.25747317518433
DHAMAR_GOVERNORATE,14.613695141965453,44.192835612544805
DHI_QAR,31.20353411839274,46.32921341672556
DHOFAR,18.33987779051379,54.10160019142998
DIANA,-13.312434086237888,49.0099873098423
DIBER_COUNTY,41.609255805828234,20.274234928375314
DIEGO_MARTIN,10.699753532970634,-61.513948393288196
DIEN_BIEN,21.730345816935856,103.00656531284713
DIFFA,15.864100570779106,13.227576960829003
DIKHIL,11.356236524678769,42.20710515095486
DILI,-8.553687670673156,125.6529363590365
DIOURBEL,14.739770993832037,-15.997009608172991
DIRE_DAWA,9.610188222491514,41.941788962439915
DISTRICT_AUTONOME_D'ABIDJAN,5.351455946541081,-4.076941458313741
DISTRICT_AUTONOME_DE_YAMOUSSO*,6.794854245675559,-5.260445593832523
DISTRICT_OF_COLUMBIA,38.872984244612475,-77.02265740201915
DISTRICT_OF_FERIZAJ_(05),42.298582559315705,21.136042444495363
DISTRICT_OF_GJILAN_(06),42.48607902704213,21.51044395443971
DISTRICT_OF_MITROVICA_(02),42.94635093396045,20.769298690725496
DISTRICT_OF_PEJA_(03),42.66702512155261,20.32709447424254
DISTRICT_OF_PRISHTINA_(01),42.745617565372235,21.123056410087102
DISTRICT_OF_PRIZREN_(04),42.26402666406731,20.72014364042815
DISTRICTS_OF_REPUBLICAN_SUBORDINATION,38.9207799758661,70.16449251424629
DISTRITO_CAPITAL,10.464365328466561,-66.97638605126298
DISTRITO_NACIONAL,18.483890287615434,-69.95066812045755
DIYALA,33.971398323564486,45.12903683999453
DJELFA,34.294279937099,3.563076068471021
DJIBOUTI,11.551204954951677,43.01178344100188
DNIPROPETROVSK_OBLAST,48.29140923933366,34.85181576841552
DOBRICH,43.67145427795754,27.87355080120138
DODOMA,-5.928162936546824,35.97641416238696
DOHA,25.29058338170766,51.53163427362299
DOHUK,36.939015204512756,43.36009250701401
DOLJ,44.14423158885237,23.575495492737705
DOLNOSLASKIE,51.115194738100385,16.37714387305828
DOMAGNANO,43.95259019979207,12.488094333870299
DONEGAL,54.84287940077953,-8.107786316809305
DONETSK_OBLAST,48.018186094960924,37.6741351749358
DONG_NAI,11.04010787482681,107.20485771675385
DONG_THAP,10.564704462399025,105.59828401647759
DONGA,9.39803508572784,1.7868376679330533
DORNOD,48.141784158565706,115.43512027969544
DORNOGOVI,44.42522496458889,109.80285279763739
DOSSO,13.182300470561756,3.524790596586168
DRAA_TAFILALET,31.20726347234893,-5.327087208513695
DRENTHE,52.85554902205529,6.571178566577531
DUARTE,19.256502945565273,-70.06475188060412
DUBAI,24.98895019989051,55.33928249863371
DUBLIN,53.37026254292983,-6.285834685533016
DUBROVNIK_NERETVA,42.777867910221936,17.98639152826453
DUNDGOVI,45.53054605100263,106.29201338912056
DURANGO,24.930000665183037,-104.90531762433521
DURAZNO,-32.99481346069089,-56.02441763644056
DURRES_COUNTY,41.46476958416918,19.680014424575333
DUSHANBE,38.519451834372816,68.76424917599059
DZAOUDZI,-12.778679211934351,45.283626556396555
EAST,5.486519432376201,14.557995998083
EAST_AZERBAIJAN,37.99823537655387,46.71549249682565
EAST_BERBICE_CORENTYNE,3.3584127061773303,-57.68326055964786
EAST_DARFUR_STATE,10.99679176362011,26.468275433673536
EAST_END,19.32465963618402,-81.13740031789877
EAST_GRAND_BAHAMA,26.684663265163312,-78.287696813444
EAST_JAVA,-7.73300668379461,112.682880140705
EAST_KALIMANTAN,0.41857758163892744,116.4745222074295
EAST_KAZAKHSTAN_REGION,48.80263046083017,81.5897488684386
EAST_NEW_BRITAIN,-4.969944899347058,151.7548871936417
EAST_NUSA_TENGGARA,-9.339394303159978,122.15538177587891
EAST_REGION,1.3451916398902168,103.91214174764181
EAST_SEPIK,-4.298726196849163,143.17275590349564
EASTERN,25.512985645033368,43.83350755524748
EASTERN_CAPE,-32.16054948740625,26.40852693006461
EASTERN_EQUATORIA,4.879057749513302,33.63244813715392
EASTERN_HIGHLANDS,-6.439827810140237,145.5466336555639
EASTERN_PROVINCE,3.6145863579968043,58.91651783720518
EBON,4.575068260965061,168.7050483795229
EBONYI,6.248435854519827,7.9801127024548615
EDO,6.582104354995818,5.934988179443394
EGEAN,39.17247536519223,26.20485152965937
EHIME,33.65958204488211,132.90897374140422
EKITI,7.714951681704621,5.352853577749819
EL_BAYADH,32.5776190836981,0.9066582281128369
EL_KEF,36.018477918094284,8.654619472210886
EL_ORO,-3.5164222609140747,-79.81478368347273
EL_OUED,33.312136771444315,6.975905496526499
EL_PARAISO,14.021249128808176,-86.41849045510357
EL_PROGRESO,14.90079012480161,-90.09303201717381
EL_SEIBO,18.801267324078488,-69.03672459027331
EL_TARF,36.681606745480174,8.106112833427424
ELBASAN_COUNTY,41.05628657773394,20.184480424585935
ELEGEYO_MARAKWET,0.9193033672526615,35.50239849085999
ELIAS_PINA,18.972111033425858,-71.56890155442343
EMBU,-0.5345962363456275,37.56748889494679
EMILIA_ROMAGNA,44.537047944749396,11.030917625737679
ENCAMP,42.5259716505288,1.6516324051626308
ENEWETAK,9.767836544871363,160.97867689848252
ENGA,-5.418714443206769,143.46353241000807
ENGLAND,52.589072760498546,-1.4872527898212764
ENNEDI_EST,17.819547836797383,23.132722462152987
ENNEDI_OUEST,18.44689496733561,21.141821006307307
ENTITY_FEDERATION_OF_BOSNIA_AND_HERZEGOVINA,44.04352673336157,17.47872480553423
ENTRE_RIOS,-31.999047758801552,-59.211926166608436
ENUGU,6.544283417908854,7.407491076403498
EPIRUS_WESTERN_MACEDONIA,40.02353077014944,21.14840571762144
EQUATEUR,0.21238035438773173,18.875713942579925
ERBIL,36.35279539090493,44.214858639086664
ERMERA,-8.788146589614492,125.38543934387961
ERONGO_REGION,-22.093060764518093,15.247878647361734
ESCALDES_ENGORDANY,42.49308353848864,1.5797279943167113
ESCHEN,47.20335161686174,9.544976079997712
ESCUINTLA,14.18682607698106,-90.95270043781632
ESMERALDAS,0.6702591121750043,-79.25121904776069
ESPAILLAT,19.53607594433663,-70.37129682599809
ESPIRITO_SANTO,-19.598569002281856,-40.67795513844431
ESSEQUIBO_ISLANDS_WEST_DEMERARA,6.5213409358083565,-58.458415403778595
EST,12.228624290606934,0.9465329691084385
ESTELI,13.125060178887969,-86.38138974975512
ESTUAIRE,0.3065052797878966,10.010542536843138
EVORA,38.581826782346944,-7.78692657959902
EWA,-0.5051408734881124,166.9356397592632
EXTERNAL_TERRITORIES,-10.477756726020727,105.63806772688876
EXTREMADURA,39.19794110590649,-6.117435606007967
EXUMA,23.595559690206716,-75.94187807505618
EYSTUROYAR,62.24015681,-7.046176276666667
FA'ASALELEAGE,-13.655512476034781,-172.2713017079544
FAAFU,3.0698269046753546,72.89694865214332
FAETANO,43.932480180669145,12.490140116042662
FAIYUM,29.306609130887157,30.520555709838458
FALCON,11.019006605858177,-69.74512561155882
FAMAGUSTA,35.35095778101334,33.927472156002466
FAR_NORTH,10.966397692142893,14.525367206724479
FARAH,32.615954564500754,62.36575546702851
FARANAH,10.482118203199862,-10.68238014400174
FARO,37.2537601896466,-8.200347680938503
FARS,29.170996239124033,53.25565857475032
FARWANIYA,29.245355041787196,47.91152789363372
FARYAB,36.04204688256809,64.89501928863027
FATICK,14.188338240980997,-16.31416465743697
FEDERAL_CAPITAL_TERRITORY,8.942172106263673,7.181945669272864
FEDERAL_DEPENDENCIES,10.93623597657273,-65.31293532409546
FEDERAL_DISTRICT,-15.785100009029495,-47.80060414246214
FEDERALLY_ADMINISTERED_TRIBAL_AREAS,33.273426750070215,70.46859921747085
FEJER,47.14430095253298,18.518107900721585
FERGANA_REGION,40.479395260620294,71.30170857479439
FEZ_MEKNES,33.76638035077169,-4.507411749519932
FIER_COUNTY,40.740997285271604,19.646290531837888
FINLAND_PROPER,60.670166677791386,22.602641905457784
FIORENTINO,43.909894456634554,12.456821695618853
FLACQ,-20.226331583671694,57.701345606505576
FLANDERS,51.02223339876035,4.223782586508536
FLEVOLAND,52.452141656371175,5.590099378920591
FLORES,-33.61848836869254,-56.84475778580137
FLORIDA,23.91556762455098,-80.48713990810973
FORMOSA,-24.90731003502077,-59.92567068509218
FORT_DE_FRANCE,14.637229131332997,-61.040997446863265
FRANCISCO_MORAZAN,14.285569163077934,-87.18683086286174
FREE_STATE,-28.591235299553126,26.89880630387475
FRIBOURG,46.77958277269138,7.1428868187136425
FRIESLAND,53.08485525580516,5.915662659597025
FRIULI_VENEZIA_GIULIA,46.12462956322409,13.134920981366593
FUJAIRAH,25.34637891077174,56.20918253673258
FUJIAN,26.115393398183535,117.97827908243768
FUKUI,35.8171304005127,136.1696748794987
FUKUOKA,33.471302589875116,130.6735695134684
FUKUSHIMA,37.39896300303481,140.10971514304757
GABES,33.83129028829453,9.818061327111726
GABROVO,42.91181739997171,25.236744491413944
GABU,12.11351743014284,-14.078284968008063
GAFSA,34.439919079902005,8.798161012983593
GAGA'EMAUGA,-13.565451546447541,-172.33138094731905
GAGA'IFOMAUGA,-13.544479282140156,-172.49628404037253
GAGAUZIA,46.17067404516931,28.70528719803748
GALAPAGOS,-0.20303280250378536,-91.23968544139824
GALATI,45.78072816189269,27.836461290717722
GALGADUUD,5.1010035724650615,46.78729451819211
GALICIA,42.726967051603125,-7.938642720651902
GALWAY,53.350845557079744,-8.787005869387906
GAMBELA,7.717189958644748,34.34151531948995
GAMPRIN,47.210045951034566,9.519700260673053
GANGWON_DO,37.71796367918814,128.2774849376284
GANSU,37.84442006193088,100.63886767733585
GAO,16.76544427342038,1.2999804701070106
GARISSA,-0.5135656413782103,40.19955227810209
GASA_DISTRICT,27.985864288134753,89.87928273710303
GASH_BARKA_REGION,15.186370342933172,37.43283121486614
GAUTENG,-26.07379589058135,28.133179271276177
GAVLEBORG,61.452321874238855,16.274142390777325
GAZA,-23.30924160255103,32.78896343081122
GBARPOLU,7.384231351684758,-10.323693354966533
GEDARIF_STATE,14.108667184642059,34.994263201973155
GEDO,2.8814245839813886,41.96379845801674
GEGHARKUNIK,40.30424070734763,45.34515825957958
GEITA,-3.2238626558110086,31.900542311085378
GELDERLAND,52.08492329506372,5.865197026258166
GENEVA,46.228727762216955,6.128857103038838
GEORGE_TOWN,19.302608758143,-81.34140605769149
GEORGIA,32.64723476623316,-83.4276097851094
GEZIRA_STATE,14.565401801049335,33.26555247583448
GHANZI_DISTRICT,-22.298272698461616,22.600535590112617
GHARBIYYA,30.83261877333826,31.028897806116483
GHARDAIA,31.185605685159317,3.1537394618842995
GHAT,26.036324690150394,10.599523530536546
GHAZNI,33.388960947272345,67.81388943582873
GHOR,34.22895830604109,64.92702569131202
GIA_LAI,13.793393749478083,108.23553197983074
GIFU,35.713756134854336,136.96028237357666
GILAN,37.218213403879936,49.597199234860646
GILBERT_ISLANDS,0.4530776556447577,173.88819737908565
GILGIT_BALTISTAN,35.87168263390388,74.88822570677719
GISBORNE,-38.29233277535454,177.9155986843279
GITEGA,-3.4713233796138403,29.903471894411883
GIURGIU,44.13387615051102,25.881721417466114
GIZA,28.900585919596796,29.511842811072267
GJIROKASTER_COUNTY,40.222973111664274,20.231739061821262
GLACIS,-4.588506294552214,55.44525873235106
GLARUS,46.96741262659021,9.050327300880674
GOA,15.427971229361592,73.97829849500624
GOH_DJIBOUA,5.937778327786555,-5.601574002157786
GOIAS,-16.08458838598709,-49.65498901142483
GOLESTAN,37.31394605629265,55.08081516461332
GOMBE,10.353828707063446,11.159929211654799
GORENJSKA,46.299211061549585,14.113170286558587
GORGOL,16.051577616448444,-12.873303206430494
GORIVKA,46.02437707958528,13.844891035889631
GORJ,45.009776902006934,23.284957068785975
GORNO_BADAKHSHAN_AUTONOMOUS_REGION,38.093303358105295,72.88011392841322
GORONTALO,0.7025124265723398,122.33691978716978
GOTLAND,57.43993748785587,18.494992082413813
GOVI_ALTAI,45.32444692767408,95.92281690735878
GOVISUMBER,46.53980942800514,108.52837247118933
GRACIAS_A_DIOS,15.229378975783636,-84.34859650777472
GRANADA,11.886611239025768,-85.90663003175253
GRAND'ANSE,-4.677279431363063,55.464207408743476
GRAND_ANSE,-4.32339106400744,55.70870382622878
GRAND_BASSA,6.227333272362781,-9.784804382401665
GRAND_CAPE_MOUNT,7.093030528576236,-11.012242702746528
GRAND_CAY,27.232654843676546,-78.33222888551974
GRAND_EST,48.68938828130321,5.666206159083011
GRAND_GEDEH,5.941608480566427,-8.189162081010936
GRAND_KRU,4.827921216117145,-8.21394824404001
GRAND_PORT,-20.389415246230577,57.640612933013735
GRANDE_COMORE,-11.675370627639193,43.34102904733213
GRANMA,20.27466705721197,-76.89009550295597
GREATER_ACCRA,5.789341373805943,0.016178985095792256
GREEN_TURTLE_CAY,26.778742278054974,-77.33345305973263
GREENLAND,77.71374510263988,-35.655306502083846
GRENADINES,13.009084809848872,-61.23158251085276
GRISONS,46.63078508777694,9.559969189602304
GRONINGEN,53.12942379326697,6.749900051715113
GROS_ISLET,13.992878774387364,-60.92628348642365
GUADALCANAL_PROVINCE,-9.656168563308086,160.17468725835823
GUAINIA,2.7329653291061757,-68.81403188790675
GUAIRA,-25.84836614715378,-56.31086746332572
GUAM,13.44258399743396,144.77833854125993
GUANAJUATO,20.867802460313825,-101.06128537096374
GUANGDONG,23.36019678964939,113.40934954907969
GUANGXI,23.82335145367629,108.78771293353043
GUANTANAMO,20.210874781425716,-74.9179133942596
GUARDA,40.612755412804624,-7.29765955146867
GUARICO,8.81563948173878,-66.5546987128696
GUATEMALA,14.6204426478346,-90.49188379923578
GUAVIARE,1.934489058883576,-72.13103346116468
GUAYAS,-2.0753728322948435,-79.9056644176498
GUELMA,36.4075588932625,7.391529896160975
GUELMIM_OUED_NOUN,28.366349242335044,-9.939891892083248
GUERA,11.462332616016468,18.635257112181392
GUERRERO,17.65203542230189,-99.9196067330757
GUIDIMAKHA,15.311869433342078,-12.171127319383343
GUIZHOU,26.82792485784314,106.89123530391674
GUJARAT,22.632101497610766,71.68134210895906
GULF,-7.396071606265287,144.91933767069406
GUNMA,36.45786377666002,139.12056991911572
GURIA,41.95816930197518,42.151957220973685
GWANGJU,35.15704159553252,126.84159537447792
GYOR_MOSON_SOPRO,47.64210915970505,17.33492763763786
GYEONGGI_DO,37.53970239930084,127.22412379069057
GYEONGSANGBUK_DO,36.347818143762176,128.70690557202883
GYEONGSANGNAM_DO,35.38743630435124,128.31102815212282
HA'APAI,-19.742404389282616,-175.07426016584856
HA_GIANG,22.789276613593948,104.98334375913109
HA_NAM,20.533625572836392,105.9775656074948
HA_NOI,20.99428078363188,105.7092839919021
HA_TINH,18.309541019232988,105.75317271245721
HAA_ALIF,6.816602320077928,73.2086445299758
HAA_DHAALU,6.763399049110276,73.17574668148747
HAA_DISTRICT,27.302636746538578,89.1835753164004
HADHRAMAUT,16.689934706966778,49.13388167918567
HADJER_LAMIS,12.569657517693276,16.201875640767483
HAGATNA,13.474031328431053,144.7510470464812
HAI_DUONG,20.95940639307603,106.36995268280684
HAI_PHONG,20.809140818974164,106.59567034365975
HAIFA,32.58613309583178,35.04517045606132
HAINAN,19.161217335112482,109.7246412629504
HAJDU_BIHAR,47.49500781547415,21.42121113167928
HAJJAH_GOVERNORATE,16.054307990822373,43.27249752422125
HALABJA,35.32202344530864,45.878482301403174
HALLAND,56.91798397172392,12.929826652645584
HAMA,35.242099656244434,37.05640119497896
HAMADAN,34.94390998423064,48.55062540884903
HAMBURG,53.515134087188834,9.93851219360893
HAMGYONGNAM_DO,40.204536595517304,127.70632296213482
HAMILTON,32.328315876418266,-64.71452523737956
HAMILTON_MUNICIPALITY,32.29280726114913,-64.78806050618482
HANOVER,18.358396286993003,-78.0833279370062
HARARE,-17.78011911979873,30.97471858526657
HARDAP_REGION,-24.51839553736459,17.449428923124625
HARERI,9.267142683938296,42.17872472226691
HARGHITA,46.55733728800045,25.526288629320042
HARJU_MAAKOND,59.22025988643831,24.821812447440443
HARYANA,29.29791773661861,76.30733667697673
HASKOVO,41.845269353719395,25.898614826619845
HATO_MAYOR,18.90951760132745,-69.37638206311303
HAU_GIANG,9.792914629498306,105.61399391747449
HAUT_KATANGA,-10.501249165337834,27.831740477112433
HAUT_LOMAMI,-8.185133846051237,25.4455394901048
HAUT_MBOMOU,6.294678453594247,25.59275041041855
HAUT_OGOOUE,-1.3462765748393182,13.724041690324256
HAUTE_KOTTO,7.395690690701788,22.88184653978564
HAUTS_BASSINS,11.378259802024541,-4.364007764069487
HAUTS_DE_FRANCE,49.98039820589365,2.73313013175626
HAVANA,23.05635566381389,-82.35878847811448
HAWAII,19.764880560703656,-155.6701908322604
HAWALLI,29.301103420206747,48.027599744192045
HAWKE'S_BAY,-39.366866515850205,176.7097542953974
HAYEL,27.351615022900003,41.39502881350946
HEBEI,39.541120000744215,116.11787378948121
HEILONGJIANG,47.90550620062839,127.73923491383594
HELA,-5.628667800527965,142.67623470044327
HENAN,33.900191341775994,113.64783767924388
HERMANAS_MIRABAL,19.36639650355058,-70.3571837417911
HESSE,50.6108211914033,8.95272787737705
HEVES,47.79983043212432,20.111261101625534
HHOHHO,-26.04030755118604,31.389370393092918
HIDALGO,20.465524799363042,-98.8844815203053
HIIRAAN,4.244033254490684,45.47036543232307
HIIU_MAAKOND,58.875743839865464,22.717326680721396
HILMAND,31.224217765847797,64.0708431599975
HIMACHAL_PRADESH,31.912153423522213,77.24136521451807
HIRAT,34.21735305436784,62.16926106275892
HIROSHIMA,34.63402959984328,132.76451521380017
HOA_BINH,20.713822807908336,105.28686783236654
HODH_ECH_CHARGI,18.13826536034451,-7.086268574035517
HODH_EL_GHARBI,16.61466956648792,-9.86482268397922
HOKKAIDO,43.35044709370056,142.46115685809724
HOLGUIN,20.720023272920198,-75.91560817715238
HOMA_BAY,-0.517445115450215,34.36655683954768
HOMEL_REGION,52.25062705680453,29.60052311226015
HOMS,34.36112984166723,38.29510672120974
HONG_KONG,-4.687761499557618,17.397426758689424
HOPE_TOWN,26.69621389130126,-77.15864003635285
HORMOZGAN,27.05611136297003,56.45828829147677
HOUAPHAN,20.33725410960052,104.0355619178375
HOVEDSTADEN,55.80631278968099,12.355536474510327
HOVSGEL,50.21823068765534,99.97425025438807
HRODNA_REGION,53.70213384944904,25.078308423554162
HSINCHU,24.76600715319092,120.91780402121813
HSINCHU_COUNTY,24.67139396392011,121.1498716315623
HUALIEN_COUNTY,23.82896937647519,121.3917859036026
HUAMBO,-12.540790434377318,15.71381946111706
HUANCAVELICA,-12.994891551270765,-74.9998066369016
HUANUCO,-9.408589820111306,-76.06718363386815
HUBEI,30.976210993986793,112.28128588197677
HUEHUETENANGO,15.654296935313363,-91.56898583301484
HUILA,-11.491342044130834,-2.0601316705139063
HUNAN,27.603098343045854,111.71145800280755
HUNEDOARA,45.712982531161224,22.90436737644899
HUNG_YEN,20.802164573024807,106.10627707593585
HWANGHAEBUK_DO,38.50728415345163,126.35577392922254
HWANGHAENAM_DO,38.19076823797362,125.50719415581901
HYOGO,35.11616648710486,134.81842196872572
IALOMITA,44.61381453159759,27.18802013951085
IASI,47.18877624571841,27.31010362771987
IBARAKI,36.3494457313683,140.399803943285
IBB_GOVERNORATE,14.100249404882659,44.18275803124258
ICA,-14.221093003036474,-75.57399780370781
IDA_VIRU_MAAKOND,59.228917155874804,27.273798229789072
IDAHO,44.391559241540826,-114.68099884932198
IDLIB,35.82935043101991,36.673425320011155
IHOROMBE,-22.53753855215589,46.12665570699079
ILAM,33.11180840257912,46.8992590128487
ILE_DE_FRANCE,48.71603614869354,2.5264941210335787
